%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 2.866311550E+00 1.048432350E+00 -9.040937759E-03 1.510743890E-02 3.028492909E-03 1.994486898E-03 1.365195867E-02
 2.860122681E+00 1.054161072E+00 -9.174585342E-03 1.469634753E-02 3.168742405E-03 1.953312661E-03 1.351840794E-02
 2.853934050E+00 1.059460759E+00 -9.300667793E-03 1.432390139E-02 3.306029597E-03 1.911741565E-03 1.339954883E-02
 2.847745180E+00 1.064374566E+00 -9.420502931E-03 1.398620009E-02 3.440323053E-03 1.869693515E-03 1.329401415E-02
 2.841556549E+00 1.068945169E+00 -9.534022771E-03 1.368066669E-02 3.571457462E-03 1.827461761E-03 1.320092473E-02
 2.835367680E+00 1.073192477E+00 -9.642343968E-03 1.340544969E-02 3.699385794E-03 1.784758526E-03 1.311970223E-02
 2.829179049E+00 1.077159286E+00 -9.745996445E-03 1.315569691E-02 3.824159270E-03 1.741816290E-03 1.304840390E-02
 2.822990179E+00 1.080888867E+00 -9.845883586E-03 1.292806771E-02 3.946037497E-03 1.698465203E-03 1.298573986E-02
 2.816801548E+00 1.084406018E+00 -9.942097589E-03 1.271974109E-02 4.065107554E-03 1.654817839E-03 1.293053571E-02
 2.810612679E+00 1.087729573E+00 -1.003530622E-02 1.252818387E-02 4.181389231E-03 1.610856620E-03 1.288174745E-02
 2.804423809E+00 1.090877891E+00 -1.012640074E-02 1.235105097E-02 4.294975195E-03 1.566451392E-03 1.283846237E-02
 2.798235178E+00 1.093824983E+00 -1.021459978E-02 1.219003741E-02 4.405395593E-03 1.521540573E-03 1.280143298E-02
 2.792046309E+00 1.096620917E+00 -1.030055806E-02 1.204090565E-02 4.513222259E-03 1.476025092E-03 1.276906580E-02
 2.785857677E+00 1.099295497E+00 -1.038496010E-02 1.190159190E-02 4.618878942E-03 1.429975615E-03 1.274055894E-02
 2.779668808E+00 1.101861596E+00 -1.046832278E-02 1.177127659E-02 4.722553771E-03 1.383384690E-03 1.271561533E-02
 2.773480177E+00 1.104271054E+00 -1.054985635E-02 1.165437046E-02 4.822967108E-03 1.335909008E-03 1.269601658E-02
 2.767291307E+00 1.106583357E+00 -1.063037105E-02 1.154566929E-02 4.921479151E-03 1.287720865E-03 1.267981157E-02
 2.761102676E+00 1.108812213E+00 -1.071031671E-02 1.144397445E-02 5.018362310E-03 1.238938887E-03 1.266657747E-02
 2.754913807E+00 1.110915899E+00 -1.078891754E-02 1.135286316E-02 5.112768151E-03 1.189396717E-03 1.265805680E-02
 2.748725176E+00 1.112933040E+00 -1.086656190E-02 1.127079595E-02 5.205736030E-03 1.138913329E-03 1.265473105E-02
 2.742536306E+00 1.114897013E+00 -1.094589476E-02 1.119408105E-02 5.297781434E-03 1.087829820E-03 1.265445817E-02
 2.736347675E+00 1.116728902E+00 -1.102465671E-02 1.112872362E-02 5.387342069E-03 1.035499969E-03 1.266042981E-02
 2.730158806E+00 1.118517756E+00 -1.110387407E-02 1.106708404E-02 5.476143677E-03 9.828591719E-04 1.266844757E-02
 2.723970175E+00 1.120204210E+00 -1.118105929E-02 1.101439260E-02 5.562994163E-03 9.294463089E-04 1.268131286E-02
 2.717781305E+00 1.121840835E+00 -1.126005594E-02 1.096649375E-02 5.649224389E-03 8.752085268E-04 1.269692183E-02
 2.711592674E+00 1.123399377E+00 -1.133767888E-02 1.092617493E-02 5.734342150E-03 8.194771945E-04 1.271684375E-02
 2.705403805E+00 1.124915123E+00 -1.141701173E-02 1.088958513E-02 5.819006823E-03 7.635199581E-04 1.273860689E-02
 2.699215174E+00 1.126342773E+00 -1.149402931E-02 1.086119935E-02 5.902521312E-03 7.068375126E-04 1.276444923E-02
 2.693026304E+00 1.127760172E+00 -1.157243457E-02 1.083344314E-02 5.986025557E-03 6.500777090E-04 1.279056631E-02
 2.686837435E+00 1.129050255E+00 -1.165104471E-02 1.081547979E-02 6.068846211E-03 5.908972817E-04 1.282139681E-02
 2.680648804E+00 1.130341530E+00 -1.172913983E-02 1.079743914E-02 6.151660345E-03 5.317012547E-04 1.285220962E-02
 2.674459934E+00 1.131546021E+00 -1.180848479E-02 1.078652404E-02 6.234033033E-03 4.719736171E-04 1.288629789E-02
 2.668271303E+00 1.132707477E+00 -1.188582368E-02 1.077936403E-02 6.316103041E-03 4.118705110E-04 1.292219106E-02
 2.662082434E+00 1.133857012E+00 -1.196527481E-02 1.077296026E-02 6.398203317E-03 3.516988945E-04 1.295841485E-02
 2.655893803E+00 1.134873152E+00 -1.204464771E-02 1.077729277E-02 6.480178330E-03 2.885353460E-04 1.300066244E-02
 2.649704933E+00 1.135889530E+00 -1.212390419E-02 1.078160014E-02 6.562153343E-03 2.253700950E-04 1.304290071E-02
 2.643516302E+00 1.136868954E+00 -1.220381167E-02 1.078903116E-02 6.644031964E-03 1.617762900E-04 1.308699138E-02
 2.637327433E+00 1.137746453E+00 -1.228371356E-02 1.080510952E-02 6.725627463E-03 9.691270679E-05 1.313629467E-02
 2.631138802E+00 1.138619900E+00 -1.236524899E-02 1.082158647E-02 6.807194557E-03 3.202106745E-05 1.318576373E-02
 2.624949932E+00 1.139454126E+00 -1.244570781E-02 1.084139943E-02 6.888748612E-03 -3.381510396E-05 1.323753968E-02
 2.618761301E+00 1.140186310E+00 -1.252678037E-02 1.086999290E-02 6.970199756E-03 -1.019905831E-04 1.329517458E-02
 2.612572432E+00 1.140911818E+00 -1.261017937E-02 1.089910604E-02 7.051560562E-03 -1.702582667E-04 1.335302740E-02
 2.606383801E+00 1.141623974E+00 -1.269119512E-02 1.092949416E-02 7.132942788E-03 -2.387179265E-04 1.341191400E-02
 2.600194931E+00 1.142214179E+00 -1.277313940E-02 1.097077969E-02 7.213879842E-03 -3.088991798E-04 1.347835455E-02
 2.594006300E+00 1.142798543E+00 -1.285720989E-02 1.101248898E-02 7.294763811E-03 -3.791379277E-04 1.354503445E-02
 2.587817430E+00 1.143385649E+00 -1.294029038E-02 1.105400082E-02 7.375672460E-03 -4.493499291E-04 1.361160353E-02
 2.581628561E+00 1.143857956E+00 -1.302235294E-02 1.110480167E-02 7.457032334E-03 -5.217395956E-04 1.368592493E-02
 2.575439930E+00 1.144296646E+00 -1.310633589E-02 1.115823817E-02 7.538477425E-03 -5.946100573E-04 1.376240794E-02
 2.569251060E+00 1.144735336E+00 -1.319031790E-02 1.121167466E-02 7.619922515E-03 -6.674805772E-04 1.383889094E-02
 2.563062429E+00 1.145137906E+00 -1.327374671E-02 1.126840338E-02 7.701648865E-03 -7.408763049E-04 1.391828246E-02
 2.556873560E+00 1.145448804E+00 -1.335470565E-02 1.133344322E-02 7.784079760E-03 -8.154319366E-04 1.400505938E-02
 2.550684929E+00 1.145760059E+00 -1.343343221E-02 1.139849797E-02 7.866509259E-03 -8.899406530E-04 1.409187820E-02
 2.544496059E+00 1.146071434E+00 -1.351215877E-02 1.146355271E-02 7.948938757E-03 -9.644493693E-04 1.417869702E-02
 2.538307428E+00 1.146305919E+00 -1.359202340E-02 1.153597329E-02 8.032541722E-03 -1.040262170E-03 1.427164581E-02
 2.532118559E+00 1.146498084E+00 -1.366991457E-02 1.161259878E-02 8.116832003E-03 -1.117064734E-03 1.436798740E-02
 2.525929928E+00 1.146690249E+00 -1.374780573E-02 1.168922428E-02 8.201122284E-03 -1.193867298E-03 1.446432993E-02
 2.519741058E+00 1.146877289E+00 -1.382711809E-02 1.176622044E-02 8.285450749E-03 -1.270623528E-03 1.456100401E-02
 2.513552427E+00 1.146977186E+00 -1.390709728E-02 1.185289398E-02 8.371190168E-03 -1.348909223E-03 1.466473658E-02
 2.507363558E+00 1.147050023E+00 -1.398614049E-02 1.194259711E-02 8.457399905E-03 -1.427747658E-03 1.477065589E-02
 2.501174927E+00 1.147124052E+00 -1.406475063E-02 1.203217823E-02 8.543604985E-03 -1.506592613E-03 1.487648021E-02
 2.494986057E+00 1.147193193E+00 -1.414531469E-02 1.212230977E-02 8.629832417E-03 -1.585408114E-03 1.498273108E-02
 2.488797426E+00 1.147182822E+00 -1.422475837E-02 1.222062390E-02 8.717436343E-03 -1.665605581E-03 1.509566139E-02
 2.482608557E+00 1.147142887E+00 -1.430378482E-02 1.232198346E-02 8.805554360E-03 -1.746317139E-03 1.521107648E-02
 2.476419926E+00 1.147101879E+00 -1.438332535E-02 1.242344733E-02 8.893656544E-03 -1.826990279E-03 1.532657444E-02
 2.470231056E+00 1.147060394E+00 -1.446302794E-02 1.252494380E-02 8.981755003E-03 -1.907651429E-03 1.544209942E-02
 2.464042187E+00 1.146960020E+00 -1.454139594E-02 1.263251714E-02 9.070504457E-03 -1.988174627E-03 1.556258556E-02
 2.457853556E+00 1.146815538E+00 -1.461896487E-02 1.274465211E-02 9.159722365E-03 -2.068578033E-03 1.568678394E-02
 2.451664686E+00 1.146666288E+00 -1.469873078E-02 1.285730675E-02 9.248773567E-03 -2.148787491E-03 1.581124589E-02
 2.445476055E+00 1.146518826E+00 -1.477764547E-02 1.296976116E-02 9.337889031E-03 -2.229072386E-03 1.593560725E-02
 2.439287186E+00 1.146342516E+00 -1.485467516E-02 1.308526564E-02 9.427457117E-03 -2.309228061E-03 1.606233232E-02
 2.433098555E+00 1.146090150E+00 -1.493021008E-02 1.320879348E-02 9.517882951E-03 -2.388844732E-03 1.619502716E-02
 2.426909685E+00 1.145834446E+00 -1.500714011E-02 1.333266776E-02 9.608210064E-03 -2.468384802E-03 1.632782258E-02
 2.420721054E+00 1.145578742E+00 -1.508407015E-02 1.345654204E-02 9.698536247E-03 -2.547924872E-03 1.646061987E-02
 2.414532185E+00 1.145323634E+00 -1.516071707E-02 1.358034648E-02 9.788883850E-03 -2.627480309E-03 1.659339480E-02
 2.408343554E+00 1.144976497E+00 -1.523592975E-02 1.371259894E-02 9.881066158E-03 -2.706973813E-03 1.673312113E-02
 2.402154684E+00 1.144614339E+00 -1.531751081E-02 1.384576038E-02 9.973382577E-03 -2.786581870E-03 1.687340997E-02
 2.395966053E+00 1.144251227E+00 -1.540031563E-02 1.397890411E-02 1.006569806E-02 -2.866217401E-03 1.701366156E-02
 2.389777184E+00 1.143888116E+00 -1.548313349E-02 1.411205158E-02 1.015801262E-02 -2.945852932E-03 1.715391502E-02
 2.383588552E+00 1.143472552E+00 -1.556789968E-02 1.424960606E-02 1.025073882E-02 -3.025702899E-03 1.729800552E-02
 2.377399683E+00 1.143005729E+00 -1.565059647E-02 1.439131983E-02 1.034423430E-02 -3.105843905E-03 1.744605787E-02
 2.371211052E+00 1.142540932E+00 -1.573257893E-02 1.453284174E-02 1.043777633E-02 -3.185984679E-03 1.759394631E-02
 2.365022182E+00 1.142074227E+00 -1.581524871E-02 1.467454806E-02 1.053127367E-02 -3.266125685E-03 1.774199121E-02
 2.358833313E+00 1.141601562E+00 -1.589996368E-02 1.481680293E-02 1.062463690E-02 -3.346267855E-03 1.789050177E-02
 2.352644682E+00 1.141046643E+00 -1.598330028E-02 1.496391091E-02 1.071917638E-02 -3.426301526E-03 1.804579794E-02
 2.346455812E+00 1.140485168E+00 -1.606652699E-02 1.511140075E-02 1.081380807E-02 -3.506326582E-03 1.820162870E-02
 2.340267181E+00 1.139924049E+00 -1.614951529E-02 1.525884960E-02 1.090846770E-02 -3.586370032E-03 1.835742965E-02
 2.334078312E+00 1.139361024E+00 -1.623361371E-02 1.540648844E-02 1.100299694E-02 -3.666327801E-03 1.851336844E-02
 2.327889681E+00 1.138768315E+00 -1.631636545E-02 1.555516571E-02 1.109773479E-02 -3.745747032E-03 1.867095008E-02
 2.321700811E+00 1.138125896E+00 -1.639685221E-02 1.570558548E-02 1.119282376E-02 -3.824262181E-03 1.883129030E-02
 2.315512180E+00 1.137479067E+00 -1.647904702E-02 1.585611142E-02 1.128759142E-02 -3.902505618E-03 1.899151877E-02
 2.309323311E+00 1.136830926E+00 -1.656170748E-02 1.600666717E-02 1.138227154E-02 -3.980674781E-03 1.915171929E-02
 2.303134680E+00 1.136186361E+00 -1.664302312E-02 1.615713909E-02 1.147720497E-02 -4.059058148E-03 1.931200549E-02
 2.296945810E+00 1.135486603E+00 -1.672188193E-02 1.630839519E-02 1.157202665E-02 -4.135853611E-03 1.947423816E-02
 2.290757179E+00 1.134769678E+00 -1.680260338E-02 1.646023244E-02 1.166615728E-02 -4.211884458E-03 1.963675767E-02
 2.284568310E+00 1.134052634E+00 -1.688336954E-02 1.661207527E-02 1.176027581E-02 -4.287907854E-03 1.979927160E-02
 2.278379679E+00 1.133335590E+00 -1.696413569E-02 1.676391996E-02 1.185439341E-02 -4.363931715E-03 1.996178739E-02
 2.272190809E+00 1.132602215E+00 -1.704283617E-02 1.691616513E-02 1.194808818E-02 -4.439419135E-03 2.012498863E-02
 2.266002178E+00 1.131826639E+00 -1.711339504E-02 1.706962287E-02 1.204049587E-02 -4.513346124E-03 2.029011399E-02
 2.259813309E+00 1.131051183E+00 -1.718395203E-02 1.722308062E-02 1.213290449E-02 -4.587273113E-03 2.045524120E-02
 2.253624439E+00 1.130275607E+00 -1.725450903E-02 1.737653837E-02 1.222531311E-02 -4.661200102E-03 2.062036656E-02
 2.247435808E+00 1.129498363E+00 -1.732645929E-02 1.752986759E-02 1.231752243E-02 -4.734939896E-03 2.078535222E-02
 2.241246939E+00 1.128680110E+00 -1.739571616E-02 1.768243685E-02 1.240996085E-02 -4.806494806E-03 2.095194720E-02
 2.235058308E+00 1.127851486E+00 -1.746311784E-02 1.783496700E-02 1.250255201E-02 -4.877596162E-03 2.111914568E-02
 2.228869438E+00 1.127023816E+00 -1.752985455E-02 1.798762381E-02 1.259518135E-02 -4.948809277E-03 2.128643729E-02
 2.222680807E+00 1.126193285E+00 -1.759875193E-02 1.813986897E-02 1.268768590E-02 -5.019659176E-03 2.145342156E-02
 2.216491938E+00 1.125348210E+00 -1.766601950E-02 1.829248108E-02 1.277988125E-02 -5.089642014E-03 2.162059769E-02
 2.210303307E+00 1.124476910E+00 -1.773010008E-02 1.844579913E-02 1.287152432E-02 -5.158088170E-03 2.178815380E-02
 2.204114437E+00 1.123605371E+00 -1.779504307E-02 1.859902032E-02 1.296305191E-02 -5.226394162E-03 2.195554972E-02
 2.197925806E+00 1.122733951E+00 -1.786010340E-02 1.875222847E-02 1.305456366E-02 -5.294681061E-03 2.212292701E-02
 2.191736937E+00 1.121861815E+00 -1.792494021E-02 1.890533417E-02 1.314608101E-02 -5.362919532E-03 2.229027264E-02
 2.185548306E+00 1.120965838E+00 -1.798640378E-02 1.905422099E-02 1.323716715E-02 -5.428649951E-03 2.245568670E-02
 2.179359436E+00 1.120070815E+00 -1.804954000E-02 1.920189336E-02 1.332811359E-02 -5.493842065E-03 2.262044325E-02
 2.173170805E+00 1.119175911E+00 -1.811295561E-02 1.934936084E-02 1.341903582E-02 -5.558944307E-03 2.278508991E-02
 2.166981936E+00 1.118280649E+00 -1.817579381E-02 1.949725114E-02 1.351000741E-02 -5.624232348E-03 2.294996381E-02
 2.160793304E+00 1.117371678E+00 -1.823332533E-02 1.964748092E-02 1.360819954E-02 -5.687637255E-03 2.312394045E-02
 2.154604435E+00 1.116459966E+00 -1.829087548E-02 1.979725808E-02 1.370799914E-02 -5.750267301E-03 2.329940908E-02
 2.148415804E+00 1.115543485E+00 -1.835347898E-02 1.994674094E-02 1.380782668E-02 -5.812982563E-03 2.347452566E-02
 2.142226934E+00 1.114623189E+00 -1.842001453E-02 2.009599656E-02 1.390767843E-02 -5.875764880E-03 2.364936844E-02
 2.136038065E+00 1.113695979E+00 -1.848714054E-02 2.024381235E-02 1.400756184E-02 -5.937922746E-03 2.382346429E-02
 2.129849434E+00 1.112751603E+00 -1.855158433E-02 2.039018832E-02 1.410785690E-02 -5.999210291E-03 2.399732545E-02
 2.123660564E+00 1.111808062E+00 -1.861521043E-02 2.053668164E-02 1.420821249E-02 -6.060543470E-03 2.417137101E-02
 2.117471933E+00 1.110864401E+00 -1.867883466E-02 2.068317309E-02 1.430856809E-02 -6.121876650E-03 2.434541844E-02
 2.111283064E+00 1.109918714E+00 -1.874480769E-02 2.082933299E-02 1.440875046E-02 -6.183078978E-03 2.451893128E-02
 2.105094433E+00 1.108960390E+00 -1.880997978E-02 2.097342350E-02 1.450837404E-02 -6.243233103E-03 2.469064295E-02
 2.098905563E+00 1.107979536E+00 -1.887309551E-02 2.111377381E-02 1.460700762E-02 -6.301484536E-03 2.485916391E-02
 2.092716932E+00 1.106998563E+00 -1.893620938E-02 2.125412412E-02 1.470564213E-02 -6.359736435E-03 2.502768300E-02
 2.086528063E+00 1.106016517E+00 -1.900104433E-02 2.139470167E-02 1.480413973E-02 -6.417874247E-03 2.519612387E-02
 2.080339432E+00 1.105034828E+00 -1.906534471E-02 2.153520845E-02 1.490267925E-02 -6.476047914E-03 2.536458895E-02
 2.074150562E+00 1.104040265E+00 -1.912831143E-02 2.167619951E-02 1.500229724E-02 -6.533859763E-03 2.553370409E-02
 2.067961931E+00 1.103021026E+00 -1.918887720E-02 2.181815542E-02 1.510395762E-02 -6.590965204E-03 2.570405416E-02
 2.061773062E+00 1.101998806E+00 -1.925184950E-02 2.196076885E-02 1.520547830E-02 -6.647754461E-03 2.587437443E-02
 2.055584431E+00 1.100976706E+00 -1.931482181E-02 2.210338414E-02 1.530699898E-02 -6.704543252E-03 2.604469471E-02
 2.049395561E+00 1.099954486E+00 -1.937779598E-02 2.224599756E-02 1.540851872E-02 -6.761332508E-03 2.621501498E-02
 2.043206930E+00 1.098926067E+00 -1.943959668E-02 2.238821052E-02 1.551025081E-02 -6.817387417E-03 2.638457529E-02
 2.037018061E+00 1.097883105E+00 -1.949593052E-02 2.252988331E-02 1.561192144E-02 -6.870640907E-03 2.655163780E-02
 2.030829191E+00 1.096843719E+00 -1.954845898E-02 2.267172933E-02 1.571342535E-02 -6.923712324E-03 2.671886049E-02
 2.024640560E+00 1.095804334E+00 -1.960098557E-02 2.281357534E-02 1.581492834E-02 -6.976783741E-03 2.688608132E-02
 2.018451691E+00 1.094765425E+00 -1.965393126E-02 2.295533195E-02 1.591631584E-02 -7.029758301E-03 2.705308050E-02
 2.012263060E+00 1.093730927E+00 -1.970835589E-02 2.309497818E-02 1.601699181E-02 -7.081669755E-03 2.721743658E-02
 2.006074190E+00 1.092708349E+00 -1.975629479E-02 2.322330140E-02 1.611731760E-02 -7.129950449E-03 2.737210505E-02
 1.999885559E+00 1.091685534E+00 -1.980399154E-02 2.335182391E-02 1.621775702E-02 -7.178290281E-03 2.752699144E-02
 1.993696809E+00 1.090661764E+00 -1.985099912E-02 2.348091081E-02 1.631851122E-02 -7.226800546E-03 2.768249996E-02
 1.987508059E+00 1.089640737E+00 -1.990013197E-02 2.360825613E-02 1.641828753E-02 -7.274786010E-03 2.783608995E-02
 1.981319308E+00 1.088619709E+00 -1.994926482E-02 2.373559959E-02 1.651806384E-02 -7.322771940E-03 2.798967995E-02
 1.975130439E+00 1.087604761E+00 -1.999401860E-02 2.385491878E-02 1.661445014E-02 -7.367603946E-03 2.813735791E-02
 1.968941689E+00 1.086590886E+00 -2.003884502E-02 2.397328988E-02 1.671023108E-02 -7.412057370E-03 2.828420699E-02
 1.962752938E+00 1.085578918E+00 -2.008639835E-02 2.409104258E-02 1.680466533E-02 -7.456230931E-03 2.842991427E-02
 1.956564188E+00 1.084566832E+00 -2.013395168E-02 2.420879528E-02 1.689909771E-02 -7.500404492E-03 2.857562155E-02
 1.950375438E+00 1.083554149E+00 -2.018059976E-02 2.432675287E-02 1.699397899E-02 -7.544670720E-03 2.872170694E-02
 1.944186687E+00 1.082530975E+00 -2.022468485E-02 2.444276400E-02 1.708673313E-02 -7.588120177E-03 2.886681817E-02
 1.937997937E+00 1.081500292E+00 -2.026994713E-02 2.455685847E-02 1.717725582E-02 -7.630828302E-03 2.901073918E-02
 1.931809187E+00 1.080461144E+00 -2.032172121E-02 2.467044629E-02 1.726823486E-02 -7.674109656E-03 2.915440686E-02
 1.925620437E+00 1.079417467E+00 -2.037702128E-02 2.478376031E-02 1.735945977E-02 -7.717701141E-03 2.929793671E-02
 1.919431686E+00 1.078373909E+00 -2.043250203E-02 2.489692345E-02 1.745068282E-02 -7.761278190E-03 2.944142558E-02
 1.913242936E+00 1.077326059E+00 -2.048808709E-02 2.500606887E-02 1.754230447E-02 -7.804022636E-03 2.958375774E-02
 1.907054186E+00 1.076264739E+00 -2.053891122E-02 2.510766499E-02 1.763508841E-02 -7.844745182E-03 2.972380631E-02
 1.900865436E+00 1.075203300E+00 -2.058935352E-02 2.520981990E-02 1.772776432E-02 -7.885658182E-03 2.986415289E-02
 1.894676685E+00 1.074141622E+00 -2.063954435E-02 2.531233989E-02 1.782036759E-02 -7.926696911E-03 3.000469692E-02
 1.888487935E+00 1.073080659E+00 -2.069105767E-02 2.541293018E-02 1.791334711E-02 -7.967073470E-03 3.014420345E-02
 1.882299185E+00 1.072019696E+00 -2.074256912E-02 2.551352046E-02 1.800632849E-02 -8.007450029E-03 3.028371185E-02
 1.876110435E+00 1.070948720E+00 -2.078709006E-02 2.560966276E-02 1.810052805E-02 -8.044344373E-03 3.041753918E-02
 1.869921684E+00 1.069875479E+00 -2.083009854E-02 2.570484579E-02 1.819499396E-02 -8.080487140E-03 3.055013716E-02
 1.863732815E+00 1.068802714E+00 -2.087489143E-02 2.579947002E-02 1.828919351E-02 -8.116157725E-03 3.068148717E-02
 1.857544065E+00 1.067730069E+00 -2.091977000E-02 2.589406818E-02 1.838338189E-02 -8.151805960E-03 3.081277758E-02
 1.851355314E+00 1.066657305E+00 -2.096442319E-02 2.598873712E-02 1.847760193E-02 -8.187513798E-03 3.094422817E-02
 1.845166564E+00 1.065581918E+00 -2.100683562E-02 2.608338743E-02 1.857108437E-02 -8.222498931E-03 3.107480332E-02
 1.838977814E+00 1.064500690E+00 -2.104785480E-02 2.617765032E-02 1.866192184E-02 -8.255637251E-03 3.120230138E-02
